,chain,metric_type,date,totalLiquidityUSD,protocol,tokens
6680,Polygon,tvl,2025-01-01 00:00:00,388997758.0,Aave,
6681,Polygon,tvl,2025-01-02 00:00:00,397553794.0,Aave,
6682,Polygon,tvl,2025-01-03 00:00:00,404799555.0,Aave,
6683,Polygon,tvl,2025-01-04 00:00:00,411728677.0,Aave,
6684,Polygon,tvl,2025-01-05 00:00:00,423682969.0,Aave,
6685,Polygon,tvl,2025-01-06 00:00:00,422263571.0,Aave,
6686,Polygon,tvl,2025-01-07 00:00:00,428986783.0,Aave,
6687,Polygon,tvl,2025-01-08 00:00:00,400367923.0,Aave,
6688,Polygon,tvl,2025-01-09 00:00:00,392119435.0,Aave,
6689,Polygon,tvl,2025-01-10 00:00:00,381912947.0,Aave,
6690,Polygon,tvl,2025-01-11 00:00:00,390177745.0,Aave,
6691,Polygon,tvl,2025-01-12 00:00:00,391642262.0,Aave,
6692,Polygon,tvl,2025-01-13 00:00:00,385808959.0,Aave,
6693,Polygon,tvl,2025-01-14 00:00:00,379780563.0,Aave,
6694,Polygon,tvl,2025-01-15 00:00:00,391687253.0,Aave,
6695,Polygon,tvl,2025-01-16 00:00:00,412278672.0,Aave,
6696,Polygon,tvl,2025-01-17 00:00:00,407091713.0,Aave,
6697,Polygon,tvl,2025-01-18 00:00:00,428473939.0,Aave,
6698,Polygon,tvl,2025-01-19 00:00:00,414944361.0,Aave,
6699,Polygon,tvl,2025-01-20 00:00:00,407636335.0,Aave,
6700,Polygon,tvl,2025-01-21 00:00:00,406243175.0,Aave,
6701,Polygon,tvl,2025-01-22 00:00:00,419142993.0,Aave,
6702,Polygon,tvl,2025-01-23 00:00:00,412810487.0,Aave,
6703,Polygon,tvl,2025-01-24 00:00:00,412658316.0,Aave,
6704,Polygon,tvl,2025-01-25 00:00:00,415859875.0,Aave,
6705,Polygon,tvl,2025-01-26 00:00:00,416123466.0,Aave,
6706,Polygon,tvl,2025-01-27 00:00:00,414617540.0,Aave,
6707,Polygon,tvl,2025-01-28 00:00:00,400255645.0,Aave,
6708,Polygon,tvl,2025-01-29 00:00:00,389948122.0,Aave,
6709,Polygon,tvl,2025-01-30 00:00:00,391905794.0,Aave,
6710,Polygon,tvl,2025-01-31 00:00:00,404260035.0,Aave,
6711,Polygon,tvl,2025-02-01 00:00:00,403190392.0,Aave,
6712,Polygon,tvl,2025-02-02 00:00:00,387671406.0,Aave,
6713,Polygon,tvl,2025-02-03 00:00:00,356904778.0,Aave,
6714,Polygon,tvl,2025-02-04 00:00:00,369178458.0,Aave,
6715,Polygon,tvl,2025-02-05 00:00:00,357129902.0,Aave,
6716,Polygon,tvl,2025-02-06 00:00:00,355642993.0,Aave,
6717,Polygon,tvl,2025-02-07 00:00:00,351087740.0,Aave,
6718,Polygon,tvl,2025-02-08 00:00:00,348872335.0,Aave,
6719,Polygon,tvl,2025-02-09 00:00:00,349201680.0,Aave,
6720,Polygon,tvl,2025-02-10 00:00:00,346576649.0,Aave,
6721,Polygon,tvl,2025-02-11 00:00:00,352201462.0,Aave,
6722,Polygon,tvl,2025-02-12 00:00:00,345642313.0,Aave,
6723,Polygon,tvl,2025-02-13 00:00:00,354433712.0,Aave,
6724,Polygon,tvl,2025-02-14 00:00:00,349360787.0,Aave,
6725,Polygon,tvl,2025-02-15 00:00:00,354309036.0,Aave,
6726,Polygon,tvl,2025-02-16 00:00:00,351867276.0,Aave,
6727,Polygon,tvl,2025-02-17 00:00:00,351470372.0,Aave,
6728,Polygon,tvl,2025-02-18 00:00:00,352131848.0,Aave,
6729,Polygon,tvl,2025-02-19 00:00:00,344158433.0,Aave,
6730,Polygon,tvl,2025-02-20 00:00:00,346699928.0,Aave,
6731,Polygon,tvl,2025-02-21 00:00:00,350867846.0,Aave,
6732,Polygon,tvl,2025-02-22 00:00:00,339277361.0,Aave,
6733,Polygon,tvl,2025-02-23 00:00:00,344329164.0,Aave,
6734,Polygon,tvl,2025-02-24 00:00:00,346035276.0,Aave,
6735,Polygon,tvl,2025-02-25 00:00:00,322177257.0,Aave,
6736,Polygon,tvl,2025-02-26 00:00:00,314288029.0,Aave,
6737,Polygon,tvl,2025-02-27 00:00:00,298513294.0,Aave,
6738,Polygon,tvl,2025-02-28 00:00:00,296586692.0,Aave,
6739,Polygon,tvl,2025-03-01 00:00:00,291815550.0,Aave,
6740,Polygon,tvl,2025-03-02 00:00:00,295559802.0,Aave,
6741,Polygon,tvl,2025-03-03 00:00:00,319692998.0,Aave,
6742,Polygon,tvl,2025-03-04 00:00:00,285446556.0,Aave,
6743,Polygon,tvl,2025-03-05 00:00:00,287702565.0,Aave,
6744,Polygon,tvl,2025-03-06 00:00:00,295851290.0,Aave,
6745,Polygon,tvl,2025-03-07 00:00:00,284768270.0,Aave,
6746,Polygon,tvl,2025-03-08 00:00:00,280953722.0,Aave,
6747,Polygon,tvl,2025-03-09 00:00:00,283342982.0,Aave,
6748,Polygon,tvl,2025-03-10 00:00:00,264385849.0,Aave,
6749,Polygon,tvl,2025-03-11 00:00:00,255633555.0,Aave,
6750,Polygon,tvl,2025-03-12 00:00:00,265041397.0,Aave,
6751,Polygon,tvl,2025-03-13 00:00:00,265320249.0,Aave,
6752,Polygon,tvl,2025-03-14 00:00:00,253332174.0,Aave,
6753,Polygon,tvl,2025-03-15 00:00:00,259533324.0,Aave,
6754,Polygon,tvl,2025-03-16 00:00:00,261450662.0,Aave,
6755,Polygon,tvl,2025-03-17 00:00:00,255006558.0,Aave,
6756,Polygon,tvl,2025-03-18 00:00:00,262261364.0,Aave,
6757,Polygon,tvl,2025-03-19 00:00:00,257270673.0,Aave,
6758,Polygon,tvl,2025-03-20 00:00:00,267751061.0,Aave,
6759,Polygon,tvl,2025-03-21 00:00:00,260630526.0,Aave,
6760,Polygon,tvl,2025-03-22 00:00:00,258940194.0,Aave,
6761,Polygon,tvl,2025-03-23 00:00:00,258980715.0,Aave,
6762,Polygon,tvl,2025-03-24 00:00:00,264002841.0,Aave,
6763,Polygon,tvl,2025-03-25 00:00:00,269245457.0,Aave,
6764,Polygon,tvl,2025-03-26 00:00:00,270935279.0,Aave,
6765,Polygon,tvl,2025-03-27 00:00:00,267969706.0,Aave,
6766,Polygon,tvl,2025-03-28 00:00:00,267635330.0,Aave,
6767,Polygon,tvl,2025-03-29 00:00:00,257113980.0,Aave,
6768,Polygon,tvl,2025-03-30 00:00:00,250339955.0,Aave,
6769,Polygon,tvl,2025-03-31 00:00:00,248580090.0,Aave,
6770,Polygon,tvl,2025-04-01 00:00:00,252801429.0,Aave,
6771,Polygon,tvl,2025-04-02 00:00:00,258991868.0,Aave,
6772,Polygon,tvl,2025-04-03 00:00:00,248536239.0,Aave,
6773,Polygon,tvl,2025-04-04 00:00:00,248815141.0,Aave,
6774,Polygon,tvl,2025-04-05 00:00:00,250550301.0,Aave,
6775,Polygon,tvl,2025-04-06 00:00:00,249129230.0,Aave,
6776,Polygon,tvl,2025-04-07 00:00:00,228097458.0,Aave,
6777,Polygon,tvl,2025-04-08 00:00:00,226665634.0,Aave,
6778,Polygon,tvl,2025-04-09 00:00:00,220648055.0,Aave,
6779,Polygon,tvl,2025-04-10 00:00:00,235938008.0,Aave,
6780,Polygon,tvl,2025-04-11 00:00:00,226269303.0,Aave,
6781,Polygon,tvl,2025-04-12 00:00:00,233659588.0,Aave,
6782,Polygon,tvl,2025-04-13 00:00:00,239383011.0,Aave,
6783,Polygon,tvl,2025-04-14 00:00:00,233851662.0,Aave,
6784,Polygon,tvl,2025-04-15 00:00:00,233858497.0,Aave,
6785,Polygon,tvl,2025-04-16 00:00:00,230420440.0,Aave,
6786,Polygon,tvl,2025-04-17 00:00:00,231296485.0,Aave,
6787,Polygon,tvl,2025-04-18 00:00:00,232765510.0,Aave,
6788,Polygon,tvl,2025-04-19 00:00:00,232595212.0,Aave,
6789,Polygon,tvl,2025-04-20 00:00:00,232513121.0,Aave,
6790,Polygon,tvl,2025-04-21 00:00:00,231908233.0,Aave,
6791,Polygon,tvl,2025-04-22 00:00:00,235680153.0,Aave,
6792,Polygon,tvl,2025-04-23 00:00:00,250878592.0,Aave,
6793,Polygon,tvl,2025-04-24 00:00:00,248302209.0,Aave,
6794,Polygon,tvl,2025-04-25 00:00:00,248518485.0,Aave,
6795,Polygon,tvl,2025-04-26 00:00:00,247725128.0,Aave,
6796,Polygon,tvl,2025-04-27 00:00:00,251641323.0,Aave,
6797,Polygon,tvl,2025-04-28 00:00:00,247802502.0,Aave,
6798,Polygon,tvl,2025-04-29 00:00:00,250100961.0,Aave,
6799,Polygon,tvl,2025-04-30 00:00:00,247537606.0,Aave,
6800,Polygon,tvl,2025-05-01 00:00:00,247631477.0,Aave,
6801,Polygon,tvl,2025-05-02 00:00:00,251102136.0,Aave,
6802,Polygon,tvl,2025-05-03 00:00:00,251891437.0,Aave,
6803,Polygon,tvl,2025-05-04 00:00:00,249408663.0,Aave,
6804,Polygon,tvl,2025-05-05 00:00:00,246917597.0,Aave,
6805,Polygon,tvl,2025-05-06 00:00:00,248641153.0,Aave,
6806,Polygon,tvl,2025-05-07 00:00:00,251896013.0,Aave,
6807,Polygon,tvl,2025-05-08 00:00:00,250986602.0,Aave,
6808,Polygon,tvl,2025-05-09 00:00:00,273739010.0,Aave,
6809,Polygon,tvl,2025-05-10 00:00:00,278833043.0,Aave,
6810,Polygon,tvl,2025-05-11 00:00:00,289947844.0,Aave,
6811,Polygon,tvl,2025-05-12 00:00:00,286132970.0,Aave,
6812,Polygon,tvl,2025-05-13 00:00:00,280273354.0,Aave,
6813,Polygon,tvl,2025-05-14 00:00:00,289306017.0,Aave,
6814,Polygon,tvl,2025-05-15 00:00:00,285508336.0,Aave,
6815,Polygon,tvl,2025-05-16 00:00:00,281868996.0,Aave,
6816,Polygon,tvl,2025-05-17 00:00:00,281380720.0,Aave,
6817,Polygon,tvl,2025-05-18 00:00:00,278090611.0,Aave,
6818,Polygon,tvl,2025-05-19 00:00:00,282211461.0,Aave,
6819,Polygon,tvl,2025-05-20 00:00:00,283107304.0,Aave,
6820,Polygon,tvl,2025-05-21 00:00:00,284268266.0,Aave,
6821,Polygon,tvl,2025-05-22 00:00:00,286422796.0,Aave,
6822,Polygon,tvl,2025-05-23 00:00:00,291853112.0,Aave,
6823,Polygon,tvl,2025-05-24 00:00:00,280204432.0,Aave,
6824,Polygon,tvl,2025-05-25 00:00:00,280010060.0,Aave,
6825,Polygon,tvl,2025-05-26 00:00:00,283917325.0,Aave,
6826,Polygon,tvl,2025-05-27 00:00:00,284492687.0,Aave,
6827,Polygon,tvl,2025-05-28 00:00:00,286624270.0,Aave,
6828,Polygon,tvl,2025-05-29 00:00:00,285838812.0,Aave,
6829,Polygon,tvl,2025-05-30 00:00:00,280481110.0,Aave,
6830,Polygon,tvl,2025-05-31 00:00:00,271672236.0,Aave,
6831,Polygon,tvl,2025-06-01 00:00:00,276845138.0,Aave,
6832,Polygon,tvl,2025-06-02 00:00:00,278861931.0,Aave,
6833,Polygon,tvl,2025-06-03 00:00:00,282307100.0,Aave,
6834,Polygon,tvl,2025-06-04 00:00:00,280435368.0,Aave,
6835,Polygon,tvl,2025-06-05 00:00:00,280374521.0,Aave,
6836,Polygon,tvl,2025-06-06 00:00:00,268020559.0,Aave,
6837,Polygon,tvl,2025-06-07 00:00:00,275652307.0,Aave,
6838,Polygon,tvl,2025-06-08 00:00:00,279632056.0,Aave,
6839,Polygon,tvl,2025-06-09 00:00:00,279183191.0,Aave,
6840,Polygon,tvl,2025-06-10 00:00:00,294798126.0,Aave,
6841,Polygon,tvl,2025-06-11 00:00:00,298511290.0,Aave,
6842,Polygon,tvl,2025-06-12 00:00:00,295553856.0,Aave,
6843,Polygon,tvl,2025-06-13 00:00:00,281887610.0,Aave,
6844,Polygon,tvl,2025-06-14 00:00:00,281879055.0,Aave,
6845,Polygon,tvl,2025-06-15 00:00:00,279612077.0,Aave,
6846,Polygon,tvl,2025-06-16 00:00:00,279933782.0,Aave,
6847,Polygon,tvl,2025-06-17 00:00:00,283029487.0,Aave,
6848,Polygon,tvl,2025-06-18 00:00:00,275613442.0,Aave,
6849,Polygon,tvl,2025-06-19 00:00:00,275562773.0,Aave,
6850,Polygon,tvl,2025-06-20 00:00:00,274463724.0,Aave,
6851,Polygon,tvl,2025-06-21 00:00:00,268338825.0,Aave,
6852,Polygon,tvl,2025-06-22 00:00:00,261505504.0,Aave,
6853,Polygon,tvl,2025-06-23 00:00:00,260770261.0,Aave,
6854,Polygon,tvl,2025-06-24 00:00:00,273454846.0,Aave,
6855,Polygon,tvl,2025-06-25 00:00:00,275311501.0,Aave,
6856,Polygon,tvl,2025-06-26 00:00:00,274107930.0,Aave,
6857,Polygon,tvl,2025-06-27 00:00:00,273328821.0,Aave,
6858,Polygon,tvl,2025-06-28 00:00:00,273979255.0,Aave,
6859,Polygon,tvl,2025-06-29 00:00:00,276388488.0,Aave,
6860,Polygon,tvl,2025-06-30 00:00:00,280997646.0,Aave,
6861,Polygon,tvl,2025-07-01 00:00:00,279069575.0,Aave,
6862,Polygon,tvl,2025-07-02 00:00:00,272912164.0,Aave,
6863,Polygon,tvl,2025-07-03 00:00:00,284193592.0,Aave,
6864,Polygon,tvl,2025-07-04 00:00:00,283817685.0,Aave,
6865,Polygon,tvl,2025-07-05 00:00:00,278559305.0,Aave,
6866,Polygon,tvl,2025-07-06 00:00:00,279249620.0,Aave,
6867,Polygon,tvl,2025-07-07 00:00:00,281767625.0,Aave,
6868,Polygon,tvl,2025-07-08 00:00:00,279816853.0,Aave,
6869,Polygon,tvl,2025-07-09 00:00:00,283219451.0,Aave,
6870,Polygon,tvl,2025-07-10 00:00:00,292541494.0,Aave,
6871,Polygon,tvl,2025-07-11 00:00:00,303176760.0,Aave,
6872,Polygon,tvl,2025-07-12 00:00:00,306214869.0,Aave,
6873,Polygon,tvl,2025-07-13 00:00:00,304977699.0,Aave,
6874,Polygon,tvl,2025-07-14 00:00:00,308010585.0,Aave,
6875,Polygon,tvl,2025-07-15 00:00:00,308808408.0,Aave,
6876,Polygon,tvl,2025-07-16 00:00:00,306460636.0,Aave,
6877,Polygon,tvl,2025-07-17 00:00:00,314730794.0,Aave,
6878,Polygon,tvl,2025-07-18 00:00:00,317913254.0,Aave,
6879,Polygon,tvl,2025-07-19 00:00:00,318572942.0,Aave,
6880,Polygon,tvl,2025-07-20 00:00:00,318876758.0,Aave,
6881,Polygon,tvl,2025-07-21 00:00:00,322817338.0,Aave,
6882,Polygon,tvl,2025-07-22 00:00:00,324885310.0,Aave,
6883,Polygon,tvl,2025-07-23 00:00:00,326930325.0,Aave,
6884,Polygon,tvl,2025-07-24 00:00:00,318814274.0,Aave,
6885,Polygon,tvl,2025-07-25 00:00:00,314358468.0,Aave,
6886,Polygon,tvl,2025-07-26 00:00:00,319407186.0,Aave,
6887,Polygon,tvl,2025-07-27 00:00:00,320661267.0,Aave,
6888,Polygon,tvl,2025-07-28 00:00:00,325849468.0,Aave,
6889,Polygon,tvl,2025-07-29 00:00:00,318213436.0,Aave,
6890,Polygon,tvl,2025-07-30 00:00:00,315789612.0,Aave,
6891,Polygon,tvl,2025-07-31 00:00:00,315471185.0,Aave,
6892,Polygon,tvl,2025-08-01 00:00:00,304495190.0,Aave,
6893,Polygon,tvl,2025-08-02 00:00:00,294906619.0,Aave,
6894,Polygon,tvl,2025-08-03 00:00:00,290513514.0,Aave,
6895,Polygon,tvl,2025-08-04 00:00:00,297038962.0,Aave,
6896,Polygon,tvl,2025-08-05 00:00:00,302530721.0,Aave,
6897,Polygon,tvl,2025-08-06 00:00:00,299616540.0,Aave,
6898,Polygon,tvl,2025-08-07 00:00:00,304565134.0,Aave,
6899,Polygon,tvl,2025-08-08 00:00:00,316237443.0,Aave,
6900,Polygon,tvl,2025-08-09 00:00:00,317366307.0,Aave,
6901,Polygon,tvl,2025-08-10 00:00:00,324787743.0,Aave,
6902,Polygon,tvl,2025-08-11 00:00:00,325569776.0,Aave,
6903,Polygon,tvl,2025-08-12 00:00:00,322203300.0,Aave,
6904,Polygon,tvl,2025-08-13 00:00:00,333812988.0,Aave,
6905,Polygon,tvl,2025-08-14 00:00:00,341823067.0,Aave,
6906,Polygon,tvl,2025-08-15 00:00:00,327882838.0,Aave,
6907,Polygon,tvl,2025-08-16 00:00:00,319257103.0,Aave,
6908,Polygon,tvl,2025-08-17 00:00:00,320343550.0,Aave,
6909,Polygon,tvl,2025-08-18 00:00:00,323036939.0,Aave,
6910,Polygon,tvl,2025-08-19 00:00:00,318342814.0,Aave,
6911,Polygon,tvl,2025-08-20 00:00:00,304071059.0,Aave,
6912,Polygon,tvl,2025-08-21 00:00:00,312355368.0,Aave,
6913,Polygon,tvl,2025-08-22 00:00:00,306983696.0,Aave,
6914,Polygon,tvl,2025-08-23 00:00:00,329197520.0,Aave,
6915,Polygon,tvl,2025-08-24 00:00:00,326787037.0,Aave,
6916,Polygon,tvl,2025-08-25 00:00:00,319847491.0,Aave,
6917,Polygon,tvl,2025-08-26 00:00:00,305463002.0,Aave,
6918,Polygon,tvl,2025-08-27 00:00:00,315866337.0,Aave,
6919,Polygon,tvl,2025-08-28 00:00:00,311685529.0,Aave,
6920,Polygon,tvl,2025-08-29 00:00:00,313028292.0,Aave,
6921,Polygon,tvl,2025-08-30 00:00:00,302927506.0,Aave,
6922,Polygon,tvl,2025-08-31 00:00:00,305214156.0,Aave,
6923,Polygon,tvl,2025-09-01 00:00:00,304364672.0,Aave,
6924,Polygon,tvl,2025-09-02 00:00:00,302494269.0,Aave,
6925,Polygon,tvl,2025-09-03 00:00:00,305486079.0,Aave,
6926,Polygon,tvl,2025-09-04 00:00:00,308829363.0,Aave,
6927,Polygon,tvl,2025-09-05 00:00:00,302437582.0,Aave,
6928,Polygon,tvl,2025-09-06 00:00:00,303221950.0,Aave,
6929,Polygon,tvl,2025-09-07 00:00:00,300804858.0,Aave,
6930,Polygon,tvl,2025-09-08 00:00:00,303352608.0,Aave,
6931,Polygon,tvl,2025-09-09 00:00:00,304302222.0,Aave,
6932,Polygon,tvl,2025-09-10 00:00:00,301701915.0,Aave,
6933,Polygon,tvl,2025-09-11 00:00:00,304508442.0,Aave,
6934,Polygon,tvl,2025-09-12 00:00:00,311363453.0,Aave,
6935,Polygon,tvl,2025-09-13 00:00:00,316915124.0,Aave,
6936,Polygon,tvl,2025-09-14 00:00:00,314768300.0,Aave,
6937,Polygon,tvl,2025-09-15 00:00:00,310989671.0,Aave,
6938,Polygon,tvl,2025-09-16 00:00:00,305786278.0,Aave,
6939,Polygon,tvl,2025-09-17 00:00:00,307532819.0,Aave,
6940,Polygon,tvl,2025-09-18 00:00:00,311021832.0,Aave,
6941,Polygon,tvl,2025-09-19 00:00:00,311576922.0,Aave,
6942,Polygon,tvl,2025-09-20 00:00:00,304049914.0,Aave,
6943,Polygon,tvl,2025-09-21 00:00:00,304101512.0,Aave,
6944,Polygon,tvl,2025-09-22 00:00:00,300035250.0,Aave,
6945,Polygon,tvl,2025-09-23 00:00:00,289160395.0,Aave,
6946,Polygon,tvl,2025-09-24 00:00:00,288597481.0,Aave,
6947,Polygon,tvl,2025-09-25 00:00:00,289763733.0,Aave,
6948,Polygon,tvl,2025-09-26 00:00:00,277317902.0,Aave,
6949,Polygon,tvl,2025-09-27 00:00:00,282856556.0,Aave,
6950,Polygon,tvl,2025-09-28 00:00:00,279798157.0,Aave,
6951,Polygon,tvl,2025-09-29 00:00:00,287740804.0,Aave,
6952,Polygon,tvl,2025-09-30 00:00:00,291634320.0,Aave,
6953,Polygon,tvl,2025-10-01 00:00:00,289756860.0,Aave,
6954,Polygon,tvl,2025-10-02 00:00:00,302651478.0,Aave,
6955,Polygon,tvl,2025-10-03 00:00:00,306620714.0,Aave,
6956,Polygon,tvl,2025-10-04 00:00:00,308931632.0,Aave,
6957,Polygon,tvl,2025-10-05 00:00:00,307023307.0,Aave,
6958,Polygon,tvl,2025-10-06 00:00:00,308783819.0,Aave,
6959,Polygon,tvl,2025-10-07 00:00:00,316945288.0,Aave,
6960,Polygon,tvl,2025-10-08 00:00:00,307579318.0,Aave,
6961,Polygon,tvl,2025-10-09 00:00:00,311502180.0,Aave,
6962,Polygon,tvl,2025-10-10 00:00:00,306126558.0,Aave,
6963,Polygon,tvl,2025-10-11 00:00:00,273792458.0,Aave,
6964,Polygon,tvl,2025-10-12 00:00:00,266214542.0,Aave,
6965,Polygon,tvl,2025-10-13 00:00:00,283475654.0,Aave,
6966,Polygon,tvl,2025-10-14 00:00:00,287063968.0,Aave,
6967,Polygon,tvl,2025-10-15 00:00:00,282768228.0,Aave,
6968,Polygon,tvl,2025-10-16 00:00:00,278253248.0,Aave,
6969,Polygon,tvl,2025-10-17 00:00:00,274212668.0,Aave,
6970,Polygon,tvl,2025-10-18 00:00:00,269033477.0,Aave,
6971,Polygon,tvl,2025-10-19 00:00:00,270588836.0,Aave,
6972,Polygon,tvl,2025-10-20 00:00:00,273698492.0,Aave,
6973,Polygon,tvl,2025-10-21 00:00:00,276597479.0,Aave,
6974,Polygon,tvl,2025-10-22 00:00:00,272304506.0,Aave,
6975,Polygon,tvl,2025-10-23 00:00:00,267689697.0,Aave,
6976,Polygon,tvl,2025-10-24 00:00:00,271203902.0,Aave,
6977,Polygon,tvl,2025-10-25 00:00:00,274132066.0,Aave,
6978,Polygon,tvl,2025-10-26 00:00:00,274309913.0,Aave,
6979,Polygon,tvl,2025-10-27 00:00:00,283692940.0,Aave,
6980,Polygon,tvl,2025-10-28 00:00:00,281680197.0,Aave,
6981,Polygon,tvl,2025-10-29 00:00:00,277094833.0,Aave,
6982,Polygon,tvl,2025-10-30 00:00:00,272141870.0,Aave,
6983,Polygon,tvl,2025-10-31 00:00:00,266004090.0,Aave,
6984,Polygon,tvl,2025-11-01 00:00:00,268704309.0,Aave,
6985,Polygon,tvl,2025-11-02 00:00:00,269587313.0,Aave,
6986,Polygon,tvl,2025-11-03 00:00:00,270949590.0,Aave,
6987,Polygon,tvl,2025-11-04 00:00:00,255339175.0,Aave,
6988,Polygon,tvl,2025-11-05 00:00:00,242959725.0,Aave,
6989,Polygon,tvl,2025-11-06 00:00:00,250058428.0,Aave,
6990,Polygon,tvl,2025-11-07 00:00:00,243955659.0,Aave,
6991,Polygon,tvl,2025-11-08 00:00:00,248851140.0,Aave,
6992,Polygon,tvl,2025-11-09 00:00:00,246409771.0,Aave,
6993,Polygon,tvl,2025-11-10 00:00:00,253982738.0,Aave,
6994,Polygon,tvl,2025-11-11 00:00:00,254824880.0,Aave,
6995,Polygon,tvl,2025-11-12 00:00:00,246017427.0,Aave,
6996,Polygon,tvl,2025-11-13 00:00:00,244171233.0,Aave,
6997,Polygon,tvl,2025-11-14 00:00:00,237144610.0,Aave,
6998,Polygon,tvl,2025-11-15 00:00:00,226142328.0,Aave,
6999,Polygon,tvl,2025-11-16 00:00:00,229609489.0,Aave,
7000,Polygon,tvl,2025-11-17 00:00:00,226631337.0,Aave,
7001,Polygon,tvl,2025-11-18 00:00:00,220680227.0,Aave,
7002,Polygon,tvl,2025-11-19 00:00:00,222606274.0,Aave,
7003,Polygon,tvl,2025-11-20 00:00:00,218792491.0,Aave,
7004,Polygon,tvl,2025-11-21 00:00:00,209317060.0,Aave,
7005,Polygon,tvl,2025-11-22 00:00:00,205945968.0,Aave,
7006,Polygon,tvl,2025-11-23 00:00:00,205504732.0,Aave,
7007,Polygon,tvl,2025-11-24 00:00:00,208760154.0,Aave,
7008,Polygon,tvl,2025-11-25 00:00:00,214583595.0,Aave,
7009,Polygon,tvl,2025-11-26 00:00:00,213530867.0,Aave,
7010,Polygon,tvl,2025-11-27 00:00:00,218235192.0,Aave,
7011,Polygon,tvl,2025-11-28 00:00:00,219010372.0,Aave,
7012,Polygon,tvl,2025-11-29 00:00:00,218819427.0,Aave,
7013,Polygon,tvl,2025-11-30 00:00:00,218161726.0,Aave,
7014,Polygon,tvl,2025-12-01 00:00:00,217656543.0,Aave,
7015,Polygon,tvl,2025-12-02 00:00:00,208639142.0,Aave,
7016,Polygon,tvl,2025-12-03 00:00:00,220099491.0,Aave,
7017,Polygon,tvl,2025-12-04 00:00:00,229129963.0,Aave,
7018,Polygon,tvl,2025-12-05 00:00:00,224287471.0,Aave,
7019,Polygon,tvl,2025-12-06 00:00:00,218227001.0,Aave,
7020,Polygon,tvl,2025-12-07 00:00:00,219296179.0,Aave,
7021,Polygon,tvl,2025-12-08 00:00:00,220529756.0,Aave,
7022,Polygon,tvl,2025-12-09 00:00:00,223114853.0,Aave,
7023,Polygon,tvl,2025-12-10 00:00:00,229404790.0,Aave,
7024,Polygon,tvl,2025-12-11 00:00:00,228553942.0,Aave,
7025,Polygon,tvl,2025-12-12 00:00:00,225769748.0,Aave,
7026,Polygon,tvl,2025-12-13 00:00:00,220431087.0,Aave,
7027,Polygon,tvl,2025-12-14 00:00:00,220399876.0,Aave,
7028,Polygon,tvl,2025-12-15 00:00:00,217178254.0,Aave,
7029,Polygon,tvl,2025-12-16 00:00:00,210895382.0,Aave,
7030,Polygon,tvl,2025-12-17 00:00:00,211658433.0,Aave,
7031,Polygon,tvl,2025-12-18 00:00:00,207243458.0,Aave,
7032,Polygon,tvl,2025-12-19 00:00:00,207550798.0,Aave,
7033,Polygon,tvl,2025-12-20 00:00:00,213905979.0,Aave,
7034,Polygon,tvl,2025-12-21 00:00:00,214046464.0,Aave,
7035,Polygon,tvl,2025-12-22 00:00:00,214885760.0,Aave,
7036,Polygon,tvl,2025-12-23 00:00:00,214453605.0,Aave,
7037,Polygon,tvl,2025-12-24 00:00:00,211496411.0,Aave,
7038,Polygon,tvl,2025-12-25 00:00:00,210809301.0,Aave,
7039,Polygon,tvl,2025-12-26 00:00:00,208742667.0,Aave,
7040,Polygon,tvl,2025-12-27 00:00:00,210284396.0,Aave,
7041,Polygon,tvl,2025-12-28 00:00:00,210165893.0,Aave,
7042,Polygon,tvl,2025-12-29 00:00:00,210530321.0,Aave,
7043,Polygon,tvl,2025-12-30 00:00:00,209454437.0,Aave,
7044,Polygon,tvl,2025-12-31 00:00:00,211664982.0,Aave,
7045,Polygon,tvl,2026-01-01 00:00:00,210545076.0,Aave,
7046,Polygon,tvl,2026-01-02 00:00:00,212479266.0,Aave,
7047,Polygon,tvl,2026-01-03 00:00:00,217636544.0,Aave,
7048,Polygon,tvl,2026-01-04 00:00:00,219169919.0,Aave,
7049,Polygon,tvl,2026-01-05 00:00:00,220596176.0,Aave,
7050,Polygon,tvl,2026-01-06 00:00:00,225137640.0,Aave,
7051,Polygon,tvl,2026-01-07 00:00:00,225045732.0,Aave,
7052,Polygon,tvl,2026-01-08 00:00:00,219296437.0,Aave,
7053,Polygon,tvl,2026-01-09 00:00:00,218529384.0,Aave,
7054,Polygon,tvl,2026-01-10 00:00:00,218262703.0,Aave,
7055,Polygon,tvl,2026-01-11 00:00:00,219686674.0,Aave,
7056,Polygon,tvl,2026-01-11 12:54:23,220652226.0,Aave,
8744,Ethereum,tvl,2025-01-01 00:00:00,17644399434.0,Aave,
8745,Ethereum,tvl,2025-01-02 00:00:00,18004246322.0,Aave,
8746,Ethereum,tvl,2025-01-03 00:00:00,18259385558.0,Aave,
8747,Ethereum,tvl,2025-01-04 00:00:00,18553444286.0,Aave,
8748,Ethereum,tvl,2025-01-05 00:00:00,18744374669.0,Aave,
8749,Ethereum,tvl,2025-01-06 00:00:00,18817015257.0,Aave,
8750,Ethereum,tvl,2025-01-07 00:00:00,19042734080.0,Aave,
8751,Ethereum,tvl,2025-01-08 00:00:00,17391976227.0,Aave,
8752,Ethereum,tvl,2025-01-09 00:00:00,17308389224.0,Aave,
8753,Ethereum,tvl,2025-01-10 00:00:00,17000427582.0,Aave,
